person,trans_amount
13688,56.89999999999999
13689,126.8
14239,116.07
13692,29.08
13693,9.43
13695,27.31
13697,39.02
13700,0.53
13702,56.85
13703,8.59
13704,12.47
13706,176.98999999999998
6857,20.65
3743,653.73
13709,101.67
13710,4.33
13711,320.1099999999999
13712,627.5600000000001
13714,116.71
13717,55.39
12152,45.14000000000001
13719,105.91000000000001
13721,180.59
13722,194.48999999999998
13723,193.31
14467,46.55
14483,118.63
13728,37.37
13731,4.67
13732,168.67999999999998
13734,132.37
13735,142.25
8466,54.230000000000004
13737,260.61
10741,953.3900000000001
3005,114.03999999999999
13739,84.2
13740,130.68
13741,198.23
13742,23.02
13743,133.65
13744,17.54
13745,17.72
13746,130.4
13748,9.430000000000001
13749,78.94999999999999
13750,211.69
13751,16.16
13752,111.25999999999999
13606,35.540000000000006
13756,6.9
13757,19.0
13758,8.860000000000001
13759,38.22
11813,144.14
13762,25.15
13764,224.69
14731,169.57
13766,40.63
13767,245.71
3380,91.87
13769,786.1299999999999
13770,62.15999999999998
13771,5.33
13772,260.14
833,162.10000000000002
13775,120.97
13776,222.57
13777,139.62
13778,0.0
13780,148.90000000000003
16444,92.13
13782,22.830000000000002
13783,27.26
13784,167.57
13785,120.9
14828,3.81
14831,169.26999999999998
13788,13.859999999999998
13789,159.38
13793,368.00000000000006
13794,24.46
13795,182.08999999999997
14870,76.3
13798,156.41
12087,142.07999999999998
13800,167.63
13801,16.85
5518,232.51999999999998
13804,28.599999999999998
13805,152.41000000000003
13806,56.4
13807,261.27000000000004
13808,129.46
13809,91.80999999999999
6643,14.29
7387,43.99999999999999
13816,10.62
13820,15.980000000000002
13822,13.790000000000001
13823,17.36
13824,117.64999999999999
13615,43.17
13826,74.61
15038,178.64000000000001
13828,43.239999999999995
13829,23.14
13830,280.09999999999997
13616,87.3
15067,12.22
10758,18.27
13836,237.01000000000002
13837,166.51999999999998
15093,135.51999999999998
13839,26.64
6634,32.28
13842,56.379999999999995
13845,119.69
13846,103.51
13847,16.09
13848,117.05
11331,614.5899999999999
15167,31.62
10430,7.29
11473,863.2400000000001
13852,40.94
15207,61.66
13856,1084.84
13857,191.89
15235,221.29999999999998
13861,145.63
13862,210.3
5370,58.23
13864,193.38000000000002
13866,278.13
13867,45.37
13868,666.38
13869,176.35
13870,40.58
13875,8.38
13878,239.75
13879,46.8
13882,51.46
9677,29.94
15363,183.73999999999998
13886,152.14
13887,84.71000000000001
13888,12.78
13892,64.10000000000001
15393,8.450000000000001
13894,54.980000000000004
13628,32.32
13897,7.03
13899,280.79
13900,260.46999999999997
13901,181.95
13902,16.970000000000002
13903,996.53
13904,234.05
13906,8.66
13907,18.67
13908,62.23
13909,960.21
13910,10.63
13911,13.58
13912,239.54
13913,5.18
3765,34.04
8267,75.67999999999999
13917,263.99
15512,6.32
2332,57.08
13921,98.12
13922,187.61
13923,161.18
13925,176.55
13926,3.83
13927,258.46999999999997
13928,86.05999999999999
13929,132.56
13930,169.79
9944,8.62
13931,0.0
13932,1106.1699999999996
15366,259.89
13934,48.58
15635,318.13
13937,111.64999999999999
13938,25.17
13939,23.47
6246,94.74000000000001
15666,4.93
13943,22.740000000000002
15677,40.010000000000005
13945,62.5
13946,222.78
13947,25.65
7982,3.29
13633,186.24
14076,21.33
13951,65.44999999999999
13952,149.1
13953,179.79000000000002
13954,4.76
13955,10.49
15752,40.88
13621,27.43
13958,5.51
7986,41.36
13960,61.120000000000005
6555,26.050000000000004
13324,86.11
13963,37.34
13964,10.190000000000001
13966,149.77
13967,98.00999999999999
9493,120.57000000000001
13971,13.45
11136,65.22999999999999
13974,14.12
9137,97.76
10774,218.51
13979,128.35
13980,0.0
13981,27.05
13983,110.07000000000001
13984,3.2700000000000005
13985,13.970000000000002
13987,0.0
13988,158.59000000000003
13990,36.11
13991,122.81
13994,10.65
16026,3.5199999999999996
13996,185.23000000000002
16036,14.76
13998,144.30999999999997
13999,12.46
14000,17.42
14009,4.65
16101,145.67999999999998
16573,29.159999999999997
14014,26.520000000000003
14016,223.29000000000002
14019,108.7
14022,157.23000000000002
14023,29.360000000000003
14026,32.97
14027,3.6999999999999997
14028,32.96
14029,114.84
10347,4.23
13648,57.6
14034,13.04
13649,269.23999999999995
14036,22.549999999999997
14037,16.92
14039,15.97
14040,49.96000000000001
14041,6.29
14042,91.86999999999999
10786,97.10999999999999
14044,139.24
16246,116.96000000000001
14047,13.93
14048,233.24000000000007
14049,20.910000000000004
7703,94.85000000000001
5136,184.59000000000003
14053,21.619999999999997
14054,13.96
14055,8.129999999999999
13051,212.97
14056,238.66000000000003
14058,76.59
14059,97.82
14061,164.71
14062,80.77
14063,69.4
16405,14.73
14065,14.09
14066,42.25999999999999
14067,102.74
14068,80.58000000000001
14665,168.66
14070,45.28
14071,139.19
14073,74.25999999999999
14074,150.09
14077,17.46
12095,95.4
14079,155.29999999999998
14080,25.38
14084,8.49
14086,204.78000000000003
16541,73.86
11209,114.28
14089,36.79
14090,9.74
14091,150.91
16584,64.33999999999999
14094,20.76
14095,157.29000000000002
12096,70.51
2249,5.92
4868,88.63
14099,6.0
14102,14.73
14103,113.32
14104,8.350000000000001
10795,344.68
14107,30.26
14108,83.03999999999999
8014,160.76
14111,278.0
14113,108.98
14114,25.43
14115,236.40000000000003
14116,49.71
14117,184.98999999999998
14119,23.6
14121,52.94
14122,203.24
14123,34.800000000000004
14125,4.58
14126,3.89
14128,178.92
14129,12.65
13667,58.730000000000004
3320,21.81
16836,123.2
10801,0.54
14136,11.3
14137,11.96
16511,165.62
16891,23.07
16901,100.2
14144,25.94
14145,357.14
14147,63.87
2878,150.50999999999996
14150,115.31
14151,46.01
14152,54.36
14153,50.980000000000004
14154,110.16
14155,81.91
14156,4.800000000000001
14157,164.05
14160,15.84
14162,123.02000000000001
14163,54.97
14164,11.370000000000001
14168,8.92
14170,265.03
14172,378.1799999999999
15957,178.75
14174,176.69
14175,157.06
8837,84.93
14177,8.149999999999999
12909,2.54
12673,132.81
14181,55.12
14183,152.85
14184,39.26
8065,44.779999999999994
14187,69.05
14188,26.449999999999996
14191,81.25999999999999
180,253.71999999999997
14193,10.290000000000001
14195,10.69
14197,233.77
2980,0.0
14199,13.67
14200,138.70000000000002
14201,15.949999999999998
14202,19.56
6291,90.42
14205,143.71
14207,59.18
14209,169.45999999999998
14211,12.290000000000001
14214,62.349999999999994
13683,35.769999999999996
14215,292.24
14216,43.67
9543,66.80000000000001
14218,13.280000000000001
14219,84.23
14220,249.86
14221,10.64
14222,82.6
5374,117.38
14226,66.78
14227,62.599999999999994
11633,102.11000000000001
14229,130.12
13687,176.86999999999998
14231,178.92
14232,0.0
14234,138.33
13309,217.51999999999998
14235,260.77
14236,22.73
16658,181.4
14238,193.79
14240,187.84
14241,13.31
14242,149.13
14243,18.320000000000004
14246,11.670000000000002
14247,34.82000000000001
14249,105.19
14250,95.11
14252,148.73999999999998
14253,15.63
14255,185.85
14257,2.88
14258,472.41
14259,67.8
7739,23.980000000000004
14260,59.43
14261,68.48
14262,80.13
14264,9.94
14265,175.99
14266,80.55
14267,0.0
14894,139.89
14270,74.21000000000001
14271,12.089999999999998
14272,121.01
14273,9.41
14274,19.76
14275,30.340000000000003
14277,137.7
14280,147.99
14281,1004.98
14282,240.58
14283,51.77
14284,18.860000000000003
14285,54.35
11558,161.65
14287,101.77000000000001
14288,31.509999999999998
14289,5.65
14290,321.33
14291,127.23
14295,133.79
14296,139.54000000000002
14297,11.719999999999999
14298,179.29000000000002
14299,15.66
14300,2.02
14301,75.3
14302,147.67000000000002
14303,19.349999999999998
14304,20.02
14305,209.1
14306,182.22
14307,128.31
14308,13.27
14309,51.75
887,28.810000000000002
14311,20.04
14312,187.51999999999998
14313,32.949999999999996
14315,16.0
14317,273.96000000000004
942,71.0
14319,14.25
11579,112.39
14320,6.8999999999999995
12215,77.19000000000001
14327,210.78
13708,118.6
14329,74.37
14332,68.35
14333,403.45000000000005
14334,16.26
14336,185.51999999999998
1084,121.85
14339,137.0
14340,210.8
14341,221.81
14343,33.18
14344,18.43
14345,229.84
14346,619.9399999999999
14348,165.12
8783,31.05
14354,13.16
14355,107.9
14356,614.0300000000001
14357,368.19
14358,13.899999999999999
1189,4.64
14361,16.05
14362,431.61
14363,47.08
14364,118.93
14366,242.38000000000002
3858,31.130000000000003
14368,10.16
14370,166.91000000000003
14371,135.31
1252,27.41
14373,138.1
14375,123.59
14376,23.470000000000006
1273,37.91
1283,227.23999999999995
14379,32.47
14380,16.82
14381,237.57999999999998
14383,1.8900000000000001
1332,34.07000000000001
14385,117.04000000000002
8057,97.45
14387,86.17999999999999
14388,113.75999999999999
14389,146.61999999999998
14390,31.98
14392,190.5
14394,174.69
14395,74.1
14397,262.35
14398,113.46000000000001
14403,16.94
6135,26.259999999999998
10844,20.4
14405,0.0
14408,168.26999999999998
14409,89.60999999999999
14410,213.67999999999995
14411,9.180000000000001
14413,39.56
13718,52.71
14414,21.5
14416,12.5
14417,13.760000000000002
14418,111.32000000000001
14419,214.17000000000004
14421,77.33
14423,11.6
3642,25.0
14425,208.87999999999997
14426,76.06
1605,120.27000000000001
14429,110.84
14430,40.04
14431,29.16
1630,78.5
14433,185.06
14434,176.95000000000002
14436,5.9399999999999995
8064,146.73
1653,79.75
14439,21.05
14441,96.57
1679,46.95
14446,11.99
14450,102.36
14451,261.55
14452,227.23
14453,19.46
14454,84.09
14457,248.32
14458,226.18999999999997
14459,137.10000000000002
14460,257.74
14462,5.02
14463,57.33
14464,236.34
14465,123.48
14141,5.0
13725,169.23
14468,115.48
14469,28.580000000000002
14470,26.64
14471,146.35999999999999
14472,14.180000000000001
14474,60.150000000000006
14475,191.48000000000002
14476,196.78
14477,0.0
5102,128.32999999999998
14479,215.44
14481,217.66999999999996
14482,5.0
14485,3.2
6069,121.34
14489,34.019999999999996
14491,18.64
13976,184.15999999999997
8159,299.37000000000006
14492,124.03
14493,182.64000000000001
14494,57.18
14495,150.01
14496,796.12
14497,175.17999999999998
14498,4.09
14499,52.92
14501,41.769999999999996
14502,15.939999999999998
14506,162.27999999999997
14508,120.54
14509,0.0
14511,4.91
14512,53.50999999999999
14514,36.190000000000005
2710,29.52
14516,60.61
14517,19.169999999999998
14518,73.05
14520,175.76
14522,81.96
14523,137.76
14524,127.69
14812,279.71999999999997
4675,196.89000000000001
14531,49.03
8566,6.07
5730,35.6
14535,103.13
2211,14.47
14537,229.37
14538,135.0
14539,326.22
14541,276.08
14544,31.089999999999996
14545,182.72
14547,0.0
13738,206.94
14549,53.43000000000001
5996,303.42999999999995
14975,166.03999999999996
14554,20.580000000000005
14556,89.76
4151,125.64999999999999
14006,78.19
2300,204.60999999999996
16953,15.600000000000001
14561,49.79
14562,109.05
14563,201.20000000000005
14564,308.62
8083,346.53000000000003
14566,129.8
14567,324.28000000000003
14568,13.350000000000001
14570,275.02
14571,21.04
2404,94.15
14573,39.26
14576,2.75
14579,16.46
14580,208.45000000000002
5630,5.5600000000000005
14581,252.46000000000004
14583,2.67
14585,17.38
14587,15.7
10870,34.269999999999996
14589,127.83999999999999
14590,249.71
14591,80.1
2510,87.48
14594,9.94
14595,209.71
14596,165.3
14597,53.720000000000006
11706,210.4
14598,114.07
14599,14.07
14600,26.450000000000003
14601,165.53
14602,58.88
14603,283.72
14605,142.42000000000002
14606,21.79
14608,95.92999999999999
1629,115.98
14610,16.400000000000002
10700,208.35
14612,19.25
14488,136.84
14615,15.110000000000001
14617,15.58
14618,56.23000000000001
14619,47.49
3427,20.41
10996,79.82
14622,24.589999999999996
14623,9.53
14624,197.95
14626,291.47
14627,0.0
16827,8.55
14632,69.94999999999999
14634,43.5
14635,203.29999999999998
10664,95.37
14638,117.78
14639,201.78
14640,151.18999999999997
14641,109.42
14643,9.959999999999999
13753,142.11
14645,102.53999999999999
14646,288.42
14648,111.35
14649,248.67000000000002
14650,128.54999999999998
14652,100.86
14653,13.91
14654,4.96
14655,228.01
14657,182.14
14658,0.0
14659,41.58
14660,124.09
14662,42.43000000000001
14663,78.97
10995,40.84
14667,192.53
14669,195.98000000000002
2993,19.810000000000002
14671,98.03999999999999
14673,11.590000000000002
14674,24.81
14675,318.48
14676,63.839999999999996
8664,26.850000000000005
14678,140.96
14680,132.16
14681,94.09
14682,67.82
12135,8.14
14685,16.060000000000002
6405,192.86
14688,16.38
10886,12.43
14691,293.62
14693,187.98000000000002
14694,137.77
14696,271.72
14697,334.57000000000005
14698,223.32999999999998
14701,133.22
3161,119.04999999999998
13478,8.03
8099,253.68
3176,47.04
14706,196.1
14709,10.67
14710,83.64
14711,112.56
14713,608.44
3224,16.599999999999998
14717,57.43
14718,6.74
14719,26.849999999999998
14721,60.77999999999999
14722,211.82
14723,12.389999999999999
14724,734.91
14725,83.52000000000001
14727,198.74000000000004
14729,7.220000000000001
11049,60.519999999999996
13765,276.02
14732,78.99000000000001
14733,76.39
14734,226.37
14735,33.11
14736,53.39
15523,74.71000000000001
14738,313.55
14739,72.37
14740,24.08
14741,27.18
14742,34.839999999999996
14743,24.62
14744,35.16
13547,108.12
14746,39.550000000000004
14747,37.18
14748,12.25
14749,192.90000000000003
14750,19.46
14751,165.39000000000001
13308,3.83
14753,311.53
6199,76.27
14756,0.0
14757,7.78
14203,46.62
14760,227.08
14761,334.52
5249,311.06
16992,17.869999999999997
14765,180.70000000000002
14768,26.68
13774,152.42000000000004
14769,175.64999999999998
14770,155.20000000000002
14771,125.58999999999999
5727,16.65
14773,101.08
3536,4.68
14776,120.08999999999999
14778,110.84
14779,254.78
3574,11.139999999999999
14783,31.680000000000003
14784,208.38
14785,55.540000000000006
14786,66.69
14787,191.31
9915,63.349999999999994
14794,273.76
14795,106.07000000000001
14796,32.06
14797,26.19
3691,110.07
14800,141.79999999999998
14801,62.58
14802,113.95
14803,113.67999999999999
14804,218.68
14805,135.14000000000001
14808,91.32000000000001
14810,45.92
14811,55.84
15402,18.93
14813,183.75
14815,257.93
14817,224.18
14819,262.28
6577,584.4
14822,108.71
14824,112.88
14825,346.72999999999996
10942,33.7
14827,134.21
13786,260.5
14829,53.569999999999986
14830,131.53
14832,157.27
14833,36.67
14834,11.25
14835,194.68
14836,17.18
14839,7.74
14840,7.130000000000001
14841,317.99
14842,9.22
14843,49.06000000000001
4001,6.280000000000001
14846,74.16
14847,116.42
14848,118.34
14849,80.28
14851,170.24
14852,373.29999999999995
16214,27.95
2490,22.64
4067,243.69
14856,255.15999999999997
4079,210.01
14859,145.78
14860,155.25
14861,18.43
543,26.59
14863,16.85
14864,4.86
11684,152.95
14867,32.42
14868,79.39
6008,313.03
10924,4.9799999999999995
16754,71.48
14874,95.53999999999999
14876,33.92
14877,261.83
13378,152.81
14879,207.24
14881,57.73
13360,14.14
14883,147.86
14884,244.02
14885,84.17
13420,12.489999999999998
16837,78.26
14890,70.77999999999999
4312,0.0
14823,74.22
14896,219.59999999999997
14898,37.67
14899,138.75
14902,8.48
14903,204.27000000000004
14904,404.32
14905,7.7
14906,283.03
14908,232.72
4378,12.620000000000001
14910,5.17
8879,135.86
14912,30.3
10578,13.16
10931,146.16
14918,162.93
14919,121.97
14920,4.28
14924,43.95
14925,237.26000000000002
14927,250.39
14928,32.62
12044,231.85
14929,123.39
14932,139.92000000000002
14934,14.65
14936,150.91
14937,26.7
14938,178.76
14940,138.12
15164,84.28999999999999
14942,26.67
14943,3.8800000000000003
2660,83.07
4598,30.369999999999997
14948,34.1
14949,3.66
14951,125.93
14953,10.0
14956,10.41
14957,7.209999999999999
13498,63.519999999999996
13811,0.0
14961,172.69
14963,57.64
14964,28.17
12948,225.85999999999999
14965,9.540000000000001
14966,32.56999999999999
8144,183.45
14970,31.110000000000003
14971,29.97
4839,31.14
14974,3.17
14976,97.79999999999998
14977,109.58
14978,19.57
14979,200.49999999999997
14980,126.67
14981,73.22
16659,83.81
14983,9.6
14984,68.13
14985,28.67
14986,89.67
14987,0.0
14988,103.46000000000002
14989,161.25
14990,18.270000000000003
14991,237.39999999999998
14992,236.70999999999998
14993,8.55
14994,61.190000000000005
14755,16.76
14996,134.73000000000002
14998,246.07999999999998
2155,1.59
15000,0.0
15001,22.71
15002,273.3
15003,26.27
15004,10.309999999999999
15005,169.81
15008,34.629999999999995
15009,22.29
15010,50.99999999999999
15011,66.64
15012,82.69
15015,954.3
7792,54.540000000000006
15018,117.93999999999998
15019,17.27
15020,217.83999999999997
15021,130.31
15022,0.0
15024,29.88
15025,826.15
15026,65.56
15027,238.44
15028,187.79
15030,75.44
13825,15.790000000000003
15034,145.54
15036,18.459999999999997
1007,41.4
13827,57.339999999999996
1890,3.4899999999999998
15041,33.64
15042,14.42
15043,297.33
15045,19.509999999999998
15047,146.06
15049,157.96999999999997
15052,16.18
15054,79.67
5359,152.04999999999998
13973,355.68000000000006
15057,27.77
15058,0.0
15059,6.32
15062,96.5
15063,15.0
15066,263.85
13834,102.69
15069,30.33
15070,77.53000000000002
15071,0.0
2529,88.77000000000001
15073,68.4
15075,24.51
15076,81.81
15077,126.17999999999999
15078,21.59
15079,153.53000000000003
15080,10.740000000000002
15081,14.91
5504,62.57
10959,36.519999999999996
15084,20.15
15085,321.71
15086,215.7
15087,0.0
15089,63.64
15090,487.26
15091,49.29
5547,62.15
198,11.309999999999999
5555,41.47
15096,555.3599999999999
15097,108.68999999999998
15098,12.52
15099,18.29
15100,196.82000000000002
15101,257.85
15102,298.38
15103,7.289999999999999
11371,57.72
15107,5.52
15109,235.44
15110,196.93
5661,90.74000000000001
15112,28.330000000000002
15114,21.37
13841,119.50000000000001
15116,28.35
15119,276.41999999999996
5716,15.790000000000001
15121,18.169999999999998
4894,16.99
15123,156.85999999999999
15124,11.63
5740,104.44999999999999
3846,199.99
15126,151.89
15127,16.41
15128,0.0
15129,191.87
5683,143.13
5784,8.1
15133,71.01
5811,110.28
15136,139.76
15137,302.87
15138,103.46000000000001
15139,35.37
15140,105.97
15142,284.36999999999995
15143,28.78
15144,120.47
15145,53.9
9150,48.61
15147,4.24
15149,46.53000000000001
15150,24.769999999999996
15151,197.19
8553,1112.66
15153,69.13
15154,561.5899999999999
15156,95.85000000000001
15157,142.72
15158,16.82
15159,82.21000000000001
15160,7.6
15161,81.38
15162,24.77
15163,0.33
15166,7.3
15168,139.52
10885,42.43
15170,163.72
6057,475.91999999999996
