offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,user_id
8.0,1.0,1.0,0.0,1.0,1.0,5.0,11560
5.0,1.0,1.0,14.88,1.0,1.0,3.0,1712
1.0,1.0,1.0,11.73,1.0,1.0,10.0,1712
3.0,1.0,1.0,15.64,1.0,1.0,5.0,1712
4.0,0.0,0.0,0.0,,,0.0,8607
7.0,1.0,0.0,9.36,1.0,,0.0,8607
3.0,1.0,1.0,0.0,1.0,0.0,5.0,8607
0.0,0.0,0.0,0.0,,,0.0,8607
5.0,1.0,1.0,11.120000000000001,1.0,1.0,3.0,1719
9.0,0.0,0.0,0.0,,,0.0,1719
0.0,1.0,0.0,25.529999999999998,1.0,,0.0,1719
6.0,1.0,1.0,0.0,1.0,1.0,2.0,1719
8.0,1.0,0.0,0.0,1.0,,0.0,11564
6.0,1.0,0.0,0.0,1.0,,0.0,11564
4.0,0.0,0.0,0.0,,,0.0,1843
1.0,1.0,0.0,9.959999999999999,1.0,,0.0,1843
7.0,1.0,0.0,8.87,1.0,,0.0,1843
0.0,1.0,0.0,0.0,1.0,,0.0,1843
8.0,1.0,0.0,6.050000000000001,1.0,,0.0,1843
4.0,0.0,1.0,0.0,,0.0,5.0,1762
5.0,1.0,1.0,14.91,1.0,1.0,3.0,1762
7.0,1.0,0.0,8.6,1.0,,0.0,1762
5.0,1.0,0.0,0.0,1.0,,0.0,11569
7.0,0.0,0.0,0.0,,,0.0,11569
3.0,1.0,0.0,0.0,1.0,,0.0,11569
8.0,1.0,1.0,38.58,1.0,1.0,5.0,11569
4.0,0.0,1.0,0.0,,0.0,5.0,11570
2.0,1.0,0.0,0.0,1.0,,0.0,11570
1.0,1.0,0.0,0.0,1.0,,0.0,11570
3.0,1.0,1.0,13.31,1.0,1.0,5.0,11570
8.0,1.0,1.0,24.92,1.0,1.0,5.0,11570
4.0,0.0,1.0,0.0,,0.0,5.0,11571
9.0,0.0,0.0,0.0,,,0.0,11571
1.0,1.0,1.0,10.33,1.0,0.5,20.0,11571
9.0,1.0,0.0,2.2800000000000002,1.0,,0.0,3347
1.0,1.0,0.0,6.2299999999999995,1.0,,0.0,3347
8.0,1.0,0.0,0.0,1.0,,0.0,3347
5.0,1.0,1.0,9.39,1.0,1.0,3.0,11573
9.0,0.0,0.0,0.0,,,0.0,11573
1.0,1.0,0.0,9.94,1.0,,0.0,11573
8.0,1.0,1.0,20.44,1.0,1.0,5.0,11573
2.0,1.0,0.0,0.0,1.0,,0.0,11574
1.0,1.0,0.0,0.0,1.0,,0.0,11574
0.0,1.0,0.0,0.0,1.0,,0.0,11574
4.0,0.0,0.0,0.0,,,0.0,11577
2.0,1.0,0.0,0.0,1.0,,0.0,11577
7.0,1.0,0.0,4.66,1.0,,0.0,11577
0.0,1.0,0.0,18.310000000000002,1.0,,0.0,11577
4.0,1.0,0.0,15.2,1.0,,0.0,2051
9.0,1.0,0.0,0.0,1.0,,0.0,2051
3.0,1.0,0.0,0.0,1.0,,0.0,2051
0.0,0.0,0.0,0.0,,,0.0,2051
8.0,1.0,0.0,0.0,1.0,,0.0,2051
4.0,0.0,1.0,0.0,,0.0,5.0,11581
9.0,0.0,1.0,0.0,,0.0,2.0,11581
3.0,0.0,1.0,0.0,,0.0,5.0,11581
0.0,1.0,1.0,46.18,1.0,1.0,20.0,11581
6.0,1.0,1.0,0.0,1.0,0.0,2.0,11581
4.0,1.0,1.0,29.16,1.0,1.0,5.0,11583
1.0,1.0,1.0,25.26,1.0,1.0,10.0,11583
3.0,1.0,1.0,17.58,1.0,1.0,10.0,11583
0.0,1.0,1.0,15.76,1.0,1.0,10.0,11583
8.0,1.0,1.0,0.0,1.0,0.0,5.0,11583
5.0,1.0,1.0,27.12,1.0,1.0,3.0,11584
1.0,1.0,1.0,18.58,1.0,1.0,10.0,11584
7.0,1.0,0.0,19.46,1.0,,0.0,11584
3.0,1.0,1.0,22.59,1.0,1.0,5.0,11584
8.0,1.0,1.0,22.71,1.0,1.0,5.0,11584
6.0,1.0,1.0,0.0,1.0,0.0,2.0,11584
4.0,1.0,1.0,19.61,1.0,1.0,5.0,11587
5.0,1.0,1.0,32.79,1.0,1.0,6.0,11587
2.0,1.0,0.0,35.91,1.0,,0.0,11587
5.0,1.0,1.0,29.05,1.0,1.0,3.0,11588
1.0,1.0,1.0,11.03,1.0,1.0,10.0,11588
7.0,1.0,0.0,14.67,1.0,,0.0,11588
8.0,1.0,1.0,12.89,1.0,1.0,5.0,11588
4.0,1.0,0.0,9.75,1.0,,0.0,11589
5.0,1.0,0.0,0.0,1.0,,0.0,11589
2.0,0.0,0.0,0.0,,,0.0,11589
0.0,1.0,0.0,0.0,1.0,,0.0,11589
1.0,1.0,0.0,19.5,1.0,,0.0,11591
7.0,1.0,0.0,4.77,1.0,,0.0,11591
0.0,1.0,0.0,23.730000000000004,1.0,,0.0,11591
8.0,1.0,1.0,5.1,1.0,1.0,5.0,11591
4.0,0.0,0.0,0.0,,,0.0,11592
9.0,0.0,0.0,0.0,,,0.0,11592
1.0,1.0,0.0,0.0,1.0,,0.0,11592
7.0,1.0,0.0,0.0,1.0,,0.0,11592
8.0,1.0,0.0,4.11,1.0,,0.0,11592
5.0,1.0,1.0,23.63,1.0,1.0,3.0,11593
2.0,1.0,0.0,0.0,1.0,,0.0,11593
8.0,1.0,1.0,30.21,1.0,1.0,5.0,11593
7.0,1.0,0.0,13.42,1.0,,0.0,11594
0.0,1.0,1.0,14.27,1.0,1.0,30.0,11594
8.0,1.0,1.0,20.88,1.0,1.0,5.0,11594
5.0,1.0,1.0,19.21,1.0,0.6666666666666666,9.0,9784
7.0,1.0,0.0,13.600000000000001,1.0,,0.0,9784
5.0,1.0,1.0,81.82,1.0,1.0,3.0,11596
7.0,1.0,0.0,14.260000000000002,1.0,,0.0,11596
3.0,1.0,1.0,8.22,1.0,1.0,5.0,11596
8.0,1.0,1.0,11.469999999999999,1.0,1.0,5.0,11596
6.0,1.0,1.0,11.370000000000001,1.0,1.0,2.0,11596
1.0,1.0,0.0,10.379999999999999,1.0,,0.0,7098
7.0,1.0,0.0,4.94,1.0,,0.0,7098
8.0,1.0,0.0,9.49,1.0,,0.0,7098
5.0,1.0,0.0,3.99,1.0,,0.0,11598
9.0,1.0,0.0,0.0,1.0,,0.0,11598
2.0,0.0,0.0,0.0,,,0.0,11598
1.0,1.0,0.0,0.0,1.0,,0.0,11598
0.0,1.0,0.0,0.87,1.0,,0.0,11598
6.0,1.0,0.0,6.11,1.0,,0.0,11598
4.0,0.0,0.0,0.0,,,0.0,11599
3.0,0.0,0.0,0.0,,,0.0,11599
0.0,1.0,0.0,4.27,1.0,,0.0,11599
6.0,1.0,1.0,12.09,1.0,1.0,2.0,11599
4.0,0.0,0.0,0.0,,,0.0,11600
1.0,1.0,0.0,5.65,1.0,,0.0,11600
7.0,1.0,0.0,0.0,1.0,,0.0,11600
3.0,1.0,0.0,3.18,1.0,,0.0,11600
6.0,1.0,0.0,3.8400000000000003,1.0,,0.0,11600
2.0,1.0,0.0,0.0,0.0,,0.0,11601
1.0,1.0,1.0,16.52,1.0,1.0,10.0,11601
6.0,1.0,1.0,21.1,1.0,1.0,2.0,11601
4.0,1.0,1.0,24.48,1.0,1.0,5.0,11602
7.0,1.0,0.0,27.63,1.0,,0.0,11602
6.0,1.0,1.0,32.8,1.0,1.0,2.0,11602
9.0,1.0,0.0,0.0,1.0,,0.0,11603
1.0,1.0,0.0,0.0,1.0,,0.0,11603
7.0,1.0,0.0,0.0,1.0,,0.0,11603
3.0,0.0,0.0,0.0,,,0.0,11603
4.0,1.0,1.0,0.0,1.0,0.0,5.0,11604
2.0,0.0,0.0,0.0,,,0.0,11604
0.0,1.0,1.0,61.49,1.0,1.0,10.0,11604
9.0,0.0,0.0,0.0,,,0.0,11606
2.0,0.0,0.0,0.0,,,0.0,11606
1.0,1.0,0.0,10.66,1.0,,0.0,11606
8.0,1.0,0.0,8.870000000000001,1.0,,0.0,11606
4.0,0.0,1.0,0.0,,0.0,5.0,11608
5.0,1.0,1.0,8.26,1.0,1.0,3.0,11608
7.0,0.0,0.0,0.0,,,0.0,11608
8.0,1.0,1.0,13.65,1.0,1.0,5.0,11608
6.0,1.0,1.0,18.21,1.0,0.5,4.0,11608
2.0,1.0,0.0,0.0,1.0,,0.0,11610
1.0,1.0,0.0,2.0,1.0,,0.0,11610
6.0,1.0,1.0,13.34,1.0,1.0,2.0,11610
5.0,1.0,0.0,0.0,1.0,,0.0,536
1.0,1.0,0.0,0.0,1.0,,0.0,536
0.0,1.0,1.0,23.82,1.0,1.0,10.0,536
8.0,1.0,1.0,12.14,1.0,1.0,5.0,536
5.0,1.0,1.0,0.0,1.0,0.0,3.0,11614
9.0,1.0,1.0,11.09,1.0,1.0,2.0,11614
2.0,0.0,0.0,0.0,,,0.0,11614
0.0,1.0,0.0,0.0,1.0,,0.0,11614
8.0,1.0,0.0,0.0,1.0,,0.0,11614
6.0,1.0,0.0,0.0,1.0,,0.0,11614
9.0,0.0,0.0,0.0,,,0.0,11615
2.0,0.0,0.0,0.0,,,0.0,11615
7.0,1.0,0.0,0.0,1.0,,0.0,11615
6.0,1.0,0.0,6.09,1.0,,0.0,11615
4.0,0.0,0.0,0.0,,,0.0,11616
1.0,1.0,0.0,2.2,1.0,,0.0,11616
0.0,1.0,0.0,3.41,1.0,,0.0,11616
6.0,1.0,1.0,9.01,1.0,1.0,2.0,11616
9.0,0.0,0.0,0.0,,,0.0,11617
1.0,1.0,0.0,9.7,1.0,,0.0,11617
0.0,1.0,0.0,5.909999999999999,1.0,,0.0,11617
6.0,1.0,1.0,11.14,1.0,1.0,2.0,11617
9.0,1.0,0.0,0.0,1.0,,0.0,7545
0.0,1.0,0.0,1.8399999999999999,1.0,,0.0,7545
6.0,1.0,0.0,1.08,1.0,,0.0,7545
4.0,0.0,1.0,0.0,,0.0,5.0,14764
5.0,1.0,1.0,47.93,1.0,1.0,6.0,14764
6.0,1.0,1.0,0.0,1.0,1.0,2.0,14764
9.0,0.0,0.0,0.0,,,0.0,11619
1.0,1.0,0.0,0.0,1.0,,0.0,11619
5.0,1.0,1.0,29.32,1.0,1.0,3.0,11620
7.0,1.0,0.0,35.91,1.0,,0.0,11620
3.0,1.0,1.0,20.98,1.0,1.0,5.0,11620
8.0,1.0,1.0,22.06,1.0,1.0,5.0,11620
0.0,1.0,1.0,15.41,1.0,1.0,10.0,1906
8.0,1.0,1.0,8.5,1.0,1.0,5.0,1906
6.0,1.0,1.0,18.9,1.0,1.0,2.0,1906
5.0,1.0,1.0,0.0,1.0,0.0,3.0,11911
2.0,1.0,0.0,0.0,1.0,,0.0,11911
3.0,1.0,0.0,0.0,1.0,,0.0,11911
8.0,1.0,0.0,0.0,1.0,,0.0,11911
9.0,1.0,1.0,0.0,1.0,0.0,2.0,11623
1.0,1.0,1.0,28.64,1.0,1.0,20.0,11623
7.0,1.0,0.0,0.0,1.0,,0.0,11623
6.0,1.0,1.0,768.84,1.0,1.0,2.0,11623
2.0,1.0,0.0,0.0,1.0,,0.0,11624
1.0,1.0,0.0,0.0,1.0,,0.0,11624
0.0,1.0,0.0,0.0,1.0,,0.0,11624
1.0,1.0,1.0,19.56,1.0,1.0,10.0,11625
7.0,1.0,0.0,50.89,1.0,,0.0,11625
3.0,1.0,1.0,23.18,1.0,1.0,5.0,11625
4.0,0.0,1.0,0.0,,0.0,5.0,3370
5.0,1.0,1.0,15.28,1.0,1.0,3.0,3370
1.0,1.0,1.0,0.0,1.0,0.0,10.0,3370
5.0,1.0,0.0,0.0,1.0,,0.0,15903
9.0,1.0,0.0,1.5,1.0,,0.0,15903
3.0,0.0,0.0,0.0,,,0.0,15903
0.0,1.0,0.0,0.0,1.0,,0.0,15903
5.0,1.0,1.0,0.0,1.0,0.0,3.0,11628
9.0,0.0,1.0,0.0,,0.0,6.0,11628
7.0,1.0,0.0,44.72,1.0,,0.0,11628
6.0,1.0,1.0,0.0,1.0,0.0,2.0,11628
4.0,0.0,1.0,0.0,,0.0,10.0,11629
6.0,1.0,1.0,41.7,1.0,1.0,2.0,11629
2.0,1.0,0.0,0.0,1.0,,0.0,11630
1.0,1.0,1.0,30.46,1.0,1.0,20.0,11630
8.0,1.0,1.0,19.44,1.0,1.0,5.0,11630
6.0,1.0,1.0,19.28,1.0,1.0,2.0,11630
4.0,1.0,1.0,29.17,1.0,1.0,5.0,11631
9.0,0.0,1.0,0.0,,0.0,2.0,11631
3.0,0.0,1.0,0.0,,0.0,5.0,11631
0.0,0.0,0.0,0.0,,,0.0,11631
4.0,0.0,1.0,0.0,,0.0,5.0,11632
1.0,1.0,0.0,0.0,1.0,,0.0,11632
0.0,1.0,1.0,11.25,1.0,1.0,10.0,11632
8.0,1.0,1.0,0.0,1.0,0.0,5.0,11632
6.0,1.0,1.0,0.0,1.0,0.0,2.0,11632
4.0,0.0,1.0,0.0,,0.0,5.0,11634
5.0,1.0,1.0,8.58,1.0,1.0,3.0,11634
1.0,1.0,1.0,25.48,1.0,0.5,20.0,11634
6.0,1.0,1.0,0.0,1.0,0.0,2.0,11634
2.0,1.0,0.0,0.0,1.0,,0.0,16595
7.0,0.0,0.0,0.0,,,0.0,16595
3.0,1.0,0.0,1.6099999999999999,1.0,,0.0,16595
0.0,1.0,0.0,8.17,1.0,,0.0,16595
9.0,0.0,1.0,0.0,,0.0,2.0,11636
7.0,1.0,0.0,13.22,1.0,,0.0,11636
8.0,1.0,1.0,11.18,1.0,1.0,5.0,11636
6.0,1.0,1.0,13.95,1.0,1.0,2.0,11636
1.0,1.0,0.0,5.99,1.0,,0.0,11637
7.0,1.0,0.0,0.0,1.0,,0.0,11637
3.0,0.0,0.0,0.0,,,0.0,11637
6.0,1.0,1.0,18.72,1.0,1.0,2.0,11637
5.0,1.0,1.0,14.5,1.0,1.0,3.0,11638
9.0,0.0,0.0,0.0,,,0.0,11638
7.0,1.0,0.0,10.9,1.0,,0.0,11638
7.0,1.0,0.0,7.08,1.0,,0.0,11640
0.0,1.0,0.0,17.270000000000003,1.0,,0.0,11640
6.0,1.0,0.0,6.52,1.0,,0.0,11640
4.0,0.0,1.0,0.0,,0.0,5.0,11641
5.0,1.0,0.0,0.0,1.0,,0.0,11641
1.0,1.0,0.0,0.0,1.0,,0.0,11641
3.0,1.0,0.0,0.0,1.0,,0.0,11641
8.0,1.0,1.0,0.0,1.0,0.0,5.0,11641
9.0,1.0,0.0,0.0,1.0,,0.0,11642
0.0,1.0,0.0,0.0,1.0,,0.0,11642
8.0,1.0,0.0,0.0,1.0,,0.0,11642
6.0,1.0,0.0,0.0,1.0,,0.0,11642
5.0,1.0,0.0,0.0,1.0,,0.0,11643
9.0,1.0,1.0,18.33,1.0,1.0,2.0,11643
2.0,1.0,0.0,0.0,1.0,,0.0,11643
6.0,1.0,1.0,21.23,1.0,1.0,2.0,11643
5.0,1.0,1.0,9.63,1.0,1.0,6.0,11644
1.0,1.0,1.0,10.07,1.0,1.0,10.0,11644
0.0,1.0,1.0,24.6,1.0,1.0,10.0,11644
8.0,1.0,1.0,10.82,1.0,1.0,5.0,11644
5.0,1.0,1.0,8.97,1.0,1.0,3.0,11645
7.0,1.0,0.0,0.0,1.0,,0.0,11645
0.0,1.0,1.0,11.41,1.0,1.0,10.0,11645
8.0,1.0,1.0,0.0,1.0,0.0,5.0,11645
6.0,1.0,1.0,23.46,1.0,1.0,4.0,11645
4.0,0.0,0.0,0.0,,,0.0,11647
9.0,1.0,0.0,4.98,1.0,,0.0,11647
2.0,0.0,0.0,0.0,,,0.0,11647
7.0,1.0,0.0,2.29,1.0,,0.0,11647
4.0,0.0,1.0,0.0,,0.0,5.0,11649
3.0,0.0,1.0,0.0,,0.0,5.0,11649
0.0,1.0,1.0,20.25,1.0,1.0,10.0,11649
6.0,1.0,1.0,29.47,1.0,1.0,2.0,11649
2.0,1.0,0.0,4.48,1.0,,0.0,11650
1.0,1.0,1.0,24.369999999999997,1.0,1.0,10.0,11650
7.0,1.0,0.0,0.0,1.0,,0.0,11650
4.0,0.0,0.0,0.0,,,0.0,11651
5.0,1.0,0.0,3.06,1.0,,0.0,11651
3.0,1.0,0.0,0.72,1.0,,0.0,11651
0.0,1.0,0.0,9.73,1.0,,0.0,11651
9.0,1.0,0.0,2.26,1.0,,0.0,11652
2.0,0.0,0.0,0.0,,,0.0,11652
3.0,0.0,0.0,0.0,,,0.0,11652
0.0,1.0,0.0,6.09,1.0,,0.0,11652
8.0,1.0,0.0,1.19,1.0,,0.0,11652
2.0,1.0,0.0,0.0,1.0,,0.0,11653
1.0,1.0,0.0,37.56,1.0,,0.0,11653
6.0,1.0,1.0,8.44,1.0,1.0,2.0,11653
4.0,0.0,1.0,0.0,,0.0,5.0,11656
3.0,0.0,1.0,0.0,,0.0,5.0,11656
8.0,1.0,0.0,0.0,1.0,,0.0,11656
6.0,1.0,1.0,27.1,1.0,1.0,2.0,11656
4.0,1.0,0.0,0.0,1.0,,0.0,11657
9.0,1.0,0.0,0.0,1.0,,0.0,11657
0.0,0.0,0.0,0.0,,,0.0,11657
8.0,1.0,0.0,0.05,1.0,,0.0,11657
9.0,1.0,0.0,0.0,1.0,,0.0,11660
2.0,1.0,0.0,0.0,1.0,,0.0,11660
1.0,1.0,0.0,0.0,1.0,,0.0,11660
7.0,0.0,0.0,0.0,,,0.0,11660
8.0,1.0,0.0,0.0,1.0,,0.0,11660
4.0,0.0,1.0,0.0,,0.0,5.0,11661
9.0,0.0,1.0,0.0,,0.0,2.0,11661
0.0,1.0,1.0,0.0,1.0,1.0,10.0,11661
6.0,1.0,1.0,25.24,1.0,1.0,2.0,11661
9.0,0.0,1.0,0.0,,0.0,2.0,11662
2.0,1.0,0.0,15.62,1.0,,0.0,11662
3.0,0.0,1.0,0.0,,0.0,5.0,11662
9.0,1.0,0.0,0.0,1.0,,0.0,11663
2.0,1.0,0.0,0.0,1.0,,0.0,11663
1.0,1.0,1.0,21.43,1.0,1.0,10.0,11663
3.0,1.0,1.0,21.58,1.0,1.0,5.0,11663
0.0,1.0,0.0,0.0,1.0,,0.0,11663
4.0,1.0,0.0,0.0,1.0,,0.0,11664
3.0,1.0,0.0,0.0,1.0,,0.0,11664
5.0,1.0,0.0,4.07,1.0,,0.0,11665
9.0,0.0,0.0,0.0,,,0.0,11665
2.0,1.0,0.0,4.66,1.0,,0.0,11665
7.0,1.0,0.0,0.0,1.0,,0.0,11665
8.0,1.0,0.0,4.48,1.0,,0.0,11665
6.0,1.0,1.0,14.479999999999999,1.0,1.0,2.0,11665
4.0,1.0,0.0,0.0,1.0,,0.0,11666
9.0,1.0,0.0,0.0,0.0,,0.0,11666
1.0,1.0,0.0,0.0,1.0,,0.0,11666
0.0,1.0,0.0,0.0,1.0,,0.0,11666
4.0,1.0,1.0,25.27,1.0,1.0,5.0,11667
9.0,1.0,1.0,10.59,1.0,1.0,2.0,11667
1.0,1.0,1.0,23.3,1.0,1.0,20.0,11667
8.0,1.0,1.0,15.4,1.0,1.0,5.0,11667
5.0,1.0,1.0,8.33,1.0,1.0,3.0,11668
1.0,1.0,0.0,2.24,1.0,,0.0,11668
3.0,0.0,1.0,0.0,,0.0,5.0,11668
8.0,1.0,0.0,6.05,1.0,,0.0,11668
4.0,0.0,0.0,0.0,,,0.0,11670
2.0,0.0,0.0,0.0,,,0.0,11670
8.0,1.0,1.0,15.81,1.0,1.0,5.0,11670
6.0,1.0,1.0,9.9,1.0,1.0,2.0,11670
7.0,1.0,0.0,91.08000000000001,1.0,,0.0,11671
3.0,0.0,1.0,0.0,,0.0,5.0,11671
2.0,1.0,0.0,0.0,1.0,,0.0,11672
7.0,1.0,0.0,23.43,1.0,,0.0,11672
8.0,1.0,1.0,9.53,1.0,1.0,5.0,11672
6.0,1.0,1.0,18.71,1.0,1.0,2.0,11672
7.0,1.0,0.0,25.529999999999998,0.8,,0.0,11673
0.0,1.0,0.0,20.4,1.0,,0.0,11673
4.0,1.0,1.0,11.59,1.0,1.0,5.0,11676
2.0,1.0,0.0,38.120000000000005,1.0,,0.0,11676
0.0,1.0,1.0,8.6,1.0,1.0,10.0,11676
8.0,1.0,1.0,32.88,1.0,1.0,15.0,11676
2.0,1.0,0.0,0.0,1.0,,0.0,11678
1.0,1.0,0.0,5.37,1.0,,0.0,11678
3.0,1.0,0.0,3.39,1.0,,0.0,11678
0.0,1.0,0.0,12.09,1.0,,0.0,11678
8.0,1.0,1.0,10.36,1.0,1.0,5.0,11678
5.0,1.0,1.0,21.01,1.0,1.0,3.0,11680
9.0,0.0,1.0,0.0,,0.0,2.0,11680
2.0,0.0,0.0,0.0,,,0.0,11680
0.0,0.0,1.0,0.0,,0.0,10.0,11680
4.0,0.0,1.0,0.0,,0.0,5.0,11682
2.0,1.0,0.0,0.0,0.0,,0.0,11682
3.0,0.0,1.0,0.0,,0.0,5.0,11682
5.0,1.0,1.0,15.18,1.0,1.0,3.0,11683
2.0,1.0,0.0,7.55,1.0,,0.0,11683
7.0,1.0,0.0,0.0,1.0,,0.0,11683
0.0,1.0,0.0,0.0,1.0,,0.0,11683
6.0,1.0,1.0,20.98,1.0,1.0,2.0,11683
2.0,0.0,0.0,0.0,,,0.0,8462
7.0,1.0,0.0,0.0,0.0,,0.0,8462
8.0,1.0,0.0,0.0,1.0,,0.0,8462
6.0,1.0,0.0,6.69,1.0,,0.0,8462
4.0,1.0,1.0,20.74,1.0,1.0,5.0,11686
5.0,1.0,1.0,23.95,1.0,1.0,3.0,11686
4.0,0.0,0.0,0.0,,,0.0,11689
5.0,1.0,1.0,9.93,1.0,1.0,3.0,11689
9.0,1.0,0.0,0.0,1.0,,0.0,11689
2.0,0.0,0.0,0.0,,,0.0,11689
1.0,1.0,0.0,0.0,1.0,,0.0,11689
4.0,1.0,1.0,29.84,1.0,1.0,5.0,11690
5.0,1.0,1.0,14.39,1.0,1.0,3.0,11690
3.0,1.0,1.0,0.0,1.0,0.5,10.0,11690
5.0,1.0,1.0,12.1,1.0,1.0,3.0,11691
0.0,1.0,1.0,20.73,1.0,1.0,10.0,11691
6.0,1.0,1.0,31.29,1.0,1.0,4.0,11691
4.0,1.0,1.0,0.0,1.0,0.0,5.0,11692
7.0,1.0,0.0,0.0,0.3333333333333333,,0.0,11692
9.0,0.0,1.0,0.0,,0.0,2.0,7525
7.0,1.0,0.0,0.0,0.5,,0.0,7525
0.0,1.0,0.0,25.68,1.0,,0.0,7525
4.0,0.0,0.0,0.0,,,0.0,5646
5.0,1.0,1.0,4.94,1.0,1.0,3.0,5646
7.0,1.0,0.0,1.19,1.0,,0.0,5646
3.0,1.0,0.0,4.08,1.0,,0.0,5646
0.0,1.0,0.0,7.279999999999999,1.0,,0.0,5646
5.0,1.0,1.0,8.309999999999999,1.0,1.0,3.0,11695
2.0,0.0,0.0,0.0,,,0.0,11695
3.0,1.0,0.0,4.71,1.0,,0.0,11695
8.0,1.0,0.0,1.25,1.0,,0.0,11695
2.0,0.0,0.0,0.0,,,0.0,11696
1.0,1.0,1.0,19.740000000000002,1.0,1.0,10.0,11696
3.0,0.0,1.0,0.0,,0.0,5.0,11696
8.0,1.0,1.0,25.66,1.0,1.0,10.0,11696
4.0,1.0,0.0,0.0,1.0,,0.0,11697
5.0,1.0,0.0,0.0,1.0,,0.0,11697
9.0,1.0,1.0,33.67,1.0,1.0,2.0,11697
7.0,1.0,0.0,0.0,1.0,,0.0,11697
8.0,1.0,1.0,0.0,1.0,0.0,5.0,11697
4.0,0.0,1.0,0.0,,0.0,5.0,11698
1.0,1.0,1.0,35.31,1.0,1.0,10.0,11698
7.0,1.0,0.0,34.16,1.0,,0.0,11698
0.0,0.0,0.0,0.0,,,0.0,11698
8.0,1.0,1.0,38.64,1.0,1.0,5.0,11698
2.0,0.0,0.0,0.0,,,0.0,11699
1.0,1.0,1.0,20.099999999999998,1.0,1.0,10.0,11699
8.0,1.0,1.0,12.71,1.0,1.0,5.0,11699
4.0,0.0,0.0,0.0,,,0.0,11700
5.0,1.0,0.0,4.37,1.0,,0.0,11700
2.0,1.0,0.0,0.0,1.0,,0.0,11700
8.0,1.0,0.0,1.3800000000000001,1.0,,0.0,11700
4.0,1.0,1.0,32.66,1.0,1.0,5.0,11702
1.0,1.0,1.0,18.52,1.0,1.0,10.0,11702
7.0,1.0,0.0,55.120000000000005,1.0,,0.0,11702
4.0,0.0,0.0,0.0,,,0.0,11703
9.0,1.0,0.0,1.06,1.0,,0.0,11703
1.0,1.0,0.0,10.760000000000002,1.0,,0.0,11703
8.0,1.0,1.0,6.14,1.0,1.0,5.0,11703
2.0,0.0,0.0,0.0,,,0.0,11704
7.0,1.0,0.0,4.18,1.0,,0.0,11704
3.0,0.0,0.0,0.0,,,0.0,11704
6.0,1.0,1.0,10.19,1.0,1.0,2.0,11704
5.0,1.0,1.0,34.96,1.0,1.0,3.0,10315
9.0,0.0,1.0,0.0,,0.0,2.0,10315
2.0,1.0,0.0,0.0,1.0,,0.0,10315
8.0,1.0,0.0,0.0,1.0,,0.0,10315
4.0,1.0,0.0,4.65,1.0,,0.0,2607
5.0,1.0,0.0,0.0,1.0,,0.0,2607
8.0,1.0,0.0,0.21,1.0,,0.0,2607
5.0,1.0,0.0,1.53,1.0,,0.0,11708
9.0,0.0,0.0,0.0,,,0.0,11708
3.0,0.0,0.0,0.0,,,0.0,11708
1.0,1.0,1.0,15.15,1.0,1.0,10.0,11709
3.0,1.0,1.0,9.54,1.0,1.0,5.0,11709
0.0,1.0,0.0,8.01,1.0,,0.0,11709
8.0,1.0,1.0,2.16,1.0,1.0,5.0,11709
6.0,1.0,1.0,18.19,1.0,1.0,2.0,11709
4.0,0.0,0.0,0.0,,,0.0,11711
5.0,1.0,1.0,10.27,1.0,1.0,3.0,11711
9.0,0.0,0.0,0.0,,,0.0,11711
1.0,1.0,0.0,1.49,1.0,,0.0,11711
7.0,1.0,0.0,9.92,1.0,,0.0,11711
3.0,0.0,0.0,0.0,,,0.0,11711
4.0,1.0,0.0,0.0,1.0,,0.0,11712
5.0,1.0,1.0,0.0,1.0,1.0,3.0,11712
9.0,0.0,0.0,0.0,,,0.0,11712
3.0,0.0,1.0,0.0,,0.0,5.0,11712
8.0,1.0,0.0,1.31,1.0,,0.0,11712
4.0,1.0,1.0,0.0,1.0,0.0,5.0,11713
2.0,1.0,0.0,0.0,1.0,,0.0,11713
9.0,0.0,0.0,0.0,,,0.0,11715
2.0,0.0,0.0,0.0,,,0.0,11715
1.0,1.0,0.0,0.0,1.0,,0.0,11715
7.0,1.0,0.0,0.0,1.0,,0.0,11715
0.0,1.0,0.0,14.3,1.0,,0.0,11715
4.0,0.0,0.0,0.0,,,0.0,11716
9.0,0.0,0.0,0.0,,,0.0,11716
2.0,0.0,0.0,0.0,,,0.0,11716
3.0,0.0,0.0,0.0,,,0.0,11716
0.0,1.0,0.0,7.01,1.0,,0.0,11716
4.0,1.0,1.0,35.85,1.0,1.0,10.0,11717
7.0,1.0,0.0,14.94,1.0,,0.0,11717
8.0,1.0,1.0,13.25,1.0,1.0,5.0,11717
4.0,0.0,1.0,0.0,,0.0,5.0,11719
5.0,1.0,1.0,0.0,1.0,0.0,3.0,11719
9.0,0.0,1.0,0.0,,0.0,2.0,11719
7.0,1.0,0.0,0.0,0.0,,0.0,11719
6.0,1.0,1.0,14.53,1.0,1.0,2.0,11719
4.0,1.0,0.0,0.0,1.0,,0.0,11720
5.0,1.0,0.0,0.0,1.0,,0.0,11720
9.0,1.0,0.0,1.77,1.0,,0.0,11720
6.0,1.0,0.0,0.79,1.0,,0.0,11720
4.0,1.0,1.0,25.55,1.0,1.0,5.0,11721
1.0,1.0,1.0,16.39,1.0,1.0,10.0,11721
